DonorClientNm,DonorAddressLine1,DonorSuburb,DonorStateAb,DonorPostcode,RecipientClientNm,DonationDt,AmountPaid,
"Queensland Council of Unions","Level 5 16 Peel Street","SOUTH BRISBANE","QLD","4101","GLT","14/06/2016 12:00:00 AM","3850.0000",
"Queensland Council of Unions","Level 5 16 Peel Street","SOUTH BRISBANE","QLD","4101","GLT","27/05/2016 12:00:00 AM","2530.0000",
"Queensland Council of Unions","Level 5 16 Peel Street","SOUTH BRISBANE","QLD","4101","GLT","07/06/2016 12:00:00 AM","341.0000",
"Queensland Council of Unions","Level 5 16 Peel Street","SOUTH BRISBANE","QLD","4101","GLT","10/06/2016 12:00:00 AM","330.0000",
"Queensland Council of Unions","Level 5 16 Peel Street","SOUTH BRISBANE","QLD","4101","GLT","15/06/2016 12:00:00 AM","285.0000",
"Rainrose Pty Ltd","PO Box 808","PADDINGTON","QLD","4064","Liberal National Party of Queensland","26/11/2015 12:00:00 AM","15000.0000",
"Rainrose Pty Ltd","PO Box 808","PADDINGTON","QLD","4064","Liberal Party of Australia","17/12/2015 12:00:00 AM","1800.0000",
"Ramsay Health Care Limited","Suite 18.03, Level 18, Deutsche Bank Place 126 Phillip Street","SYDNEY","NSW","2000","Liberal Party (W.A. Division) Inc","17/09/2015 12:00:00 AM","25000.0000",
"Ramsay Health Care Limited","Suite 18.03, Level 18, Deutsche Bank Place 126 Phillip Street","SYDNEY","NSW","2000","National Party of Australia - N.S.W.","24/05/2016 12:00:00 AM","25000.0000",
"Ramsay Health Care Limited","Suite 18.03, Level 18, Deutsche Bank Place 126 Phillip Street","SYDNEY","NSW","2000","Liberal Party (W.A. Division) Inc","26/05/2016 12:00:00 AM","20000.0000",
"Ramsay Health Care Limited","Suite 18.03, Level 18, Deutsche Bank Place 126 Phillip Street","SYDNEY","NSW","2000","National Party of Australia","27/05/2016 12:00:00 AM","20000.0000",
"Ramsay Health Care Limited","Suite 18.03, Level 18, Deutsche Bank Place 126 Phillip Street","SYDNEY","NSW","2000","Liberal Party of Australia","29/06/2016 12:00:00 AM","20000.0000",
"Ramsay Health Care Limited","Suite 18.03, Level 18, Deutsche Bank Place 126 Phillip Street","SYDNEY","NSW","2000","Liberal Party (W.A. Division) Inc","08/04/2016 12:00:00 AM","13000.0000",
"Ramsay Health Care Limited","Suite 18.03, Level 18, Deutsche Bank Place 126 Phillip Street","SYDNEY","NSW","2000","Liberal Party of Australia, NSW Division","16/06/2016 12:00:00 AM","10000.0000",
"Ramsay Health Care Limited","Suite 18.03, Level 18, Deutsche Bank Place 126 Phillip Street","SYDNEY","NSW","2000","Australian Labor Party (Western Australian Branch)","09/05/2016 12:00:00 AM","5500.0000",
"Ramsay Health Care Limited","Suite 18.03, Level 18, Deutsche Bank Place 126 Phillip Street","SYDNEY","NSW","2000","Liberal National Party of Queensland","28/04/2016 12:00:00 AM","5000.0000",
"Ramsay Health Care Limited","Suite 18.03, Level 18, Deutsche Bank Place 126 Phillip Street","SYDNEY","NSW","2000","Australian Labor Party (Western Australian Branch)","26/04/2016 12:00:00 AM","3000.0000",
"Ramsay Health Care Limited","Suite 18.03, Level 18, Deutsche Bank Place 126 Phillip Street","SYDNEY","NSW","2000","Liberal Party (W.A. Division) Inc","13/04/2016 12:00:00 AM","3000.0000",
"Ramsay Health Care Limited","Suite 18.03, Level 18, Deutsche Bank Place 126 Phillip Street","SYDNEY","NSW","2000","Liberal Party (W.A. Division) Inc","28/01/2016 12:00:00 AM","3000.0000",
"Ramsay Health Care Limited","Suite 18.03, Level 18, Deutsche Bank Place 126 Phillip Street","SYDNEY","NSW","2000","Liberal Party (W.A. Division) Inc","16/06/2016 12:00:00 AM","2000.0000",
"Ramsay Health Care Limited","Suite 18.03, Level 18, Deutsche Bank Place 126 Phillip Street","SYDNEY","NSW","2000","Liberal Party (W.A. Division) Inc","20/05/2016 12:00:00 AM","1500.0000",
"Ramsay Health Care Limited","Suite 18.03, Level 18, Deutsche Bank Place 126 Phillip Street","SYDNEY","NSW","2000","Liberal Party (W.A. Division) Inc","24/04/2016 12:00:00 AM","1500.0000",
"Ramsay Health Care Limited","Suite 18.03, Level 18, Deutsche Bank Place 126 Phillip Street","SYDNEY","NSW","2000","Liberal Party (W.A. Division) Inc","27/04/2016 12:00:00 AM","1000.0000",
"Ramsay Health Care Limited","Suite 18.03, Level 18, Deutsche Bank Place 126 Phillip Street","SYDNEY","NSW","2000","Liberal Party (W.A. Division) Inc","06/08/2015 12:00:00 AM","1000.0000",
"Randazzo C & G Development Pty Ltd","GPO Box 2975","DARWIN","NT","0801","Australian Labor Party (Northern Territory) Branch","18/03/2016 12:00:00 AM","25000.0000",
"Randazzo C & G Development Pty Ltd","GPO Box 2975","DARWIN","NT","0801","Australian Labor Party (Northern Territory) Branch","18/04/2016 12:00:00 AM","25000.0000",
"Randazzo C & G Development Pty Ltd","GPO Box 2975","DARWIN","NT","0801","Australian Labor Party (Northern Territory) Branch","31/05/2016 12:00:00 AM","25000.0000",
"Randazzo C & G Development Pty Ltd","GPO Box 2975","DARWIN","NT","0801","Australian Labor Party (Northern Territory) Branch","22/06/2016 12:00:00 AM","25000.0000",
"Randazzo C & G Development Pty Ltd","GPO Box 2975","DARWIN","NT","0801","Australian Labor Party (Northern Territory) Branch","04/08/2015 12:00:00 AM","10000.0000",
"Randazzo C & G Development Pty Ltd","GPO Box 2975","DARWIN","NT","0801","Australian Labor Party (Northern Territory) Branch","20/01/2016 12:00:00 AM","10000.0000",
"Randazzo Properties Pty Ltd","GPO Box 551","DARWIN","NT","0801","Australian Labor Party (Northern Territory) Branch","28/04/2016 12:00:00 AM","30000.0000",
"Randazzo Properties Pty Ltd","GPO Box 551","DARWIN","NT","0801","Australian Labor Party (Northern Territory) Branch","07/09/2015 12:00:00 AM","10000.0000",
"RANDWICK LABOR CLUB LIMITED","135 Alison Road","RANDWICK","NSW","2031","Australian Labor Party (N.S.W. Branch)","21/04/2016 12:00:00 AM","20000.0000",
"RANDWICK LABOR CLUB LIMITED","135 Alison Road","RANDWICK","NSW","2031","Australian Labor Party (N.S.W. Branch)","17/03/2016 12:00:00 AM","2000.0000",
"RANDWICK LABOR CLUB LIMITED","135 Alison Road","RANDWICK","NSW","2031","Australian Labor Party (ALP)","19/05/2016 12:00:00 AM","1500.0000",
"RANDWICK LABOR CLUB LIMITED","135 Alison Road","RANDWICK","NSW","2031","Australian Labor Party (N.S.W. Branch)","20/04/2016 12:00:00 AM","1200.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","National Party of Australia","22/06/2016 12:00:00 AM","8258.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","National Party of Australia","26/04/2016 12:00:00 AM","5367.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","Australian Labor Party (ALP)","24/06/2016 12:00:00 AM","3009.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","Australian Labor Party (ALP)","02/06/2016 12:00:00 AM","2391.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","Australian Labor Party (ALP)","12/06/2016 12:00:00 AM","2391.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","National Party of Australia","29/06/2016 12:00:00 AM","2082.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","National Party of Australia","12/05/2016 12:00:00 AM","2050.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","National Party of Australia","27/06/2016 12:00:00 AM","1432.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","National Party of Australia","05/05/2016 12:00:00 AM","1341.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","National Party of Australia","08/05/2016 12:00:00 AM","1341.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","Australian Labor Party (ALP)","08/06/2016 12:00:00 AM","1234.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","Australian Labor Party (ALP)","25/05/2016 12:00:00 AM","1185.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","National Party of Australia","27/05/2016 12:00:00 AM","1135.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","National Party of Australia","21/04/2016 12:00:00 AM","1075.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","Australian Labor Party (ALP)","05/06/2016 12:00:00 AM","1032.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","Australian Labor Party (ALP)","02/06/2016 12:00:00 AM","1032.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","Australian Labor Party (ALP)","22/06/2016 12:00:00 AM","1032.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","Australian Labor Party (ALP)","12/05/2016 12:00:00 AM","1013.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","Australian Labor Party (ALP)","30/06/2016 12:00:00 AM","1003.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","Australian Labor Party (ALP)","16/06/2016 12:00:00 AM","1003.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","National Party of Australia","29/06/2016 12:00:00 AM","1003.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","National Party of Australia","23/06/2016 12:00:00 AM","1003.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","National Party of Australia","26/06/2016 12:00:00 AM","1003.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","National Party of Australia","22/06/2016 12:00:00 AM","1003.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","Australian Labor Party (ALP)","02/06/2016 12:00:00 AM","927.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","Australian Labor Party (ALP)","27/06/2016 12:00:00 AM","822.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","National Party of Australia","25/05/2016 12:00:00 AM","717.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","National Party of Australia","05/04/2016 12:00:00 AM","717.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","National Party of Australia","02/06/2016 12:00:00 AM","525.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","National Party of Australia","18/05/2016 12:00:00 AM","525.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","National Party of Australia","26/06/2016 12:00:00 AM","516.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","National Party of Australia","22/06/2016 12:00:00 AM","516.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","National Party of Australia","22/06/2016 12:00:00 AM","516.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","Australian Labor Party (ALP)","29/06/2016 12:00:00 AM","516.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","Australian Labor Party (ALP)","17/06/2016 12:00:00 AM","516.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","Australian Labor Party (ALP)","09/06/2016 12:00:00 AM","516.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","Australian Labor Party (ALP)","08/06/2016 12:00:00 AM","516.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","Australian Labor Party (ALP)","23/05/2016 12:00:00 AM","516.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","Australian Labor Party (ALP)","28/06/2016 12:00:00 AM","501.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","Australian Labor Party (ALP)","29/06/2016 12:00:00 AM","501.0000",
"Regional Express Holdings Ltd","PO Box 807","MASCOT","NSW","1460","National Party of Australia","30/06/2016 12:00:00 AM","429.0000",
"Remuneration Services (QLD) Pty Ltd","GPO Box 424","BRISBANE","QLD","4001","Australian Labor Party (State of Queensland)","13/08/2015 12:00:00 AM","16500.0000",
"Remuneration Services (QLD) Pty Ltd","GPO Box 424","BRISBANE","QLD","4001","Australian Labor Party (State of Queensland)","21/06/2016 12:00:00 AM","11000.0000",
"Remuneration Services (QLD) Pty Ltd","GPO Box 424","BRISBANE","QLD","4001","Australian Labor Party (State of Queensland)","23/10/2015 12:00:00 AM","1650.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","07/03/2016 12:00:00 AM","7478.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","24/04/2016 12:00:00 AM","3000.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","07/09/2015 12:00:00 AM","3000.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","29/04/2016 12:00:00 AM","2700.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Democratic Labor Party (DLP) - Queensland Branch","14/12/2015 12:00:00 AM","2200.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party (W.A. Division) Inc","21/06/2016 12:00:00 AM","2000.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","01/12/2015 12:00:00 AM","1723.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia (Victorian Division)","01/06/2016 12:00:00 AM","1500.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia (Victorian Division)","21/06/2016 12:00:00 AM","1375.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal National Party of Queensland","14/06/2016 12:00:00 AM","1000.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia (S.A. Division)","04/01/2016 12:00:00 AM","1000.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","05/11/2015 12:00:00 AM","750.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Australian Labor Party (N.S.W. Branch)","30/05/2016 12:00:00 AM","350.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","20/04/2016 12:00:00 AM","260.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal National Party of Queensland","11/05/2016 12:00:00 AM","250.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia (S.A. Division)","13/05/2016 12:00:00 AM","110.0000",
"Restaurant & Catering Industry Association of Australia","PO BOX 121","SURRY HILLS","NSW","2010","Liberal Party of Australia, NSW Division","18/11/2015 12:00:00 AM","100.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","National Party of Australia (WA) Inc","04/05/2016 12:00:00 AM","18333.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Liberal National Party of Queensland","22/06/2016 12:00:00 AM","15000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","National Party of Australia (WA) Inc","06/01/2016 12:00:00 AM","14666.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","National Party of Australia (WA) Inc","20/11/2015 12:00:00 AM","10999.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (ALP)","02/06/2016 12:00:00 AM","10000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Liberal Party of Australia","06/06/2016 12:00:00 AM","10000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Liberal Party of Australia","10/06/2016 12:00:00 AM","10000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","National Party of Australia","30/05/2016 12:00:00 AM","7000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (Western Australian Branch)","12/11/2015 12:00:00 AM","6600.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","National Party of Australia","19/05/2016 12:00:00 AM","5000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","National Party of Australia - N.S.W.","30/11/2015 12:00:00 AM","5000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","National Party of Australia","07/06/2016 12:00:00 AM","4400.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","National Party of Australia (WA) Inc","07/07/2015 12:00:00 AM","4000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Liberal National Party of Queensland","07/01/2016 12:00:00 AM","3600.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (ACT Branch)","10/12/2015 12:00:00 AM","3100.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Liberal National Party of Queensland","16/10/2015 12:00:00 AM","3000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (Western Australian Branch)","01/06/2016 12:00:00 AM","3000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Liberal Party of Australia","19/01/2016 12:00:00 AM","3000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Liberal Party of Australia","29/06/2016 12:00:00 AM","3000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (ALP)","30/05/2016 12:00:00 AM","3000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","National Party of Australia","20/05/2016 12:00:00 AM","2500.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","National Party of Australia","30/06/2016 12:00:00 AM","2000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (ALP)","03/06/2016 12:00:00 AM","2000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (ALP)","22/06/2016 12:00:00 AM","2000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (ALP)","30/05/2016 12:00:00 AM","2000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (ALP)","08/01/2016 12:00:00 AM","2000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Liberal Party of Australia","28/06/2016 12:00:00 AM","2000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Liberal Party of Australia","16/10/2015 12:00:00 AM","2000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (Western Australian Branch)","03/06/2016 12:00:00 AM","1650.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Liberal National Party of Queensland","07/01/2016 12:00:00 AM","1600.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (ALP)","31/05/2016 12:00:00 AM","1600.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (N.S.W. Branch)","24/11/2015 12:00:00 AM","1550.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (ALP)","10/02/2016 12:00:00 AM","1500.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (ALP)","12/11/2015 12:00:00 AM","1500.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (ALP)","11/12/2015 12:00:00 AM","1500.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Liberal Party of Australia","06/06/2016 12:00:00 AM","1500.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Liberal Party of Australia","19/05/2016 12:00:00 AM","1300.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (ALP)","16/05/2016 12:00:00 AM","1200.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (ALP)","30/05/2016 12:00:00 AM","1100.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (Western Australian Branch)","19/11/2015 12:00:00 AM","1100.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","National Party of Australia","23/12/2015 12:00:00 AM","1050.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","National Party of Australia - N.S.W.","30/05/2016 12:00:00 AM","1000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Liberal Party of Australia","09/11/2015 12:00:00 AM","1000.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (N.S.W. Branch)","30/11/2015 12:00:00 AM","825.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Liberal Party of Australia","09/01/2016 12:00:00 AM","750.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","National Party of Australia - N.S.W.","30/11/2015 12:00:00 AM","500.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Liberal National Party of Queensland","01/12/2015 12:00:00 AM","150.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","Australian Labor Party (ALP)","27/05/2016 12:00:00 AM","100.0000",
"Retail Guild of Australia Inc","1 Thomas Holt Drive","Macquaire Park","NSW","2113","National Party of Australia - N.S.W.","23/12/2015 12:00:00 AM","50.0000",
"Revesby Workers' Club","2B Brett St","REVESBY","NSW","2212","Australian Labor Party (N.S.W. Branch)","11/04/2016 12:00:00 AM","20000.0000",
"Roche Group Pty Ltd","Shop3, 365 New South Head Road","DOUBLE BAY","NSW","2028","National Party of Australia","28/04/2016 12:00:00 AM","30000.0000",
"Roche Products Pty Ltd","4-10 Inman Rd","Dee Why","NSW","2099","Australian Labor Party (ALP)","27/12/2015 12:00:00 AM","22000.0000",
"Roche Products Pty Ltd","4-10 Inman Rd","Dee Why","NSW","2099","Liberal Party of Australia - Tasmanian Division","03/09/2015 12:00:00 AM","12600.0000",
"Roche Products Pty Ltd","4-10 Inman Rd","Dee Why","NSW","2099","Liberal Party of Australia, NSW Division","08/02/2016 12:00:00 AM","5500.0000",
"Roche Products Pty Ltd","4-10 Inman Rd","Dee Why","NSW","2099","Liberal Party of Australia, NSW Division","30/03/2016 12:00:00 AM","500.0000",
"Rohanna Pty Ltd as trustee for the Skippers Unit Trust","61 Shepparton Road","VICTORIA PARK","WA","6100","Liberal Party (W.A. Division) Inc","13/05/2016 12:00:00 AM","20000.0000",
"Rohanna Pty Ltd as trustee for the Skippers Unit Trust","61 Shepparton Road","VICTORIA PARK","WA","6100","Liberal Party (W.A. Division) Inc","18/12/2015 12:00:00 AM","14000.0000",
"Rohanna Pty Ltd as trustee for the Skippers Unit Trust","61 Shepparton Road","VICTORIA PARK","WA","6100","Liberal Party (W.A. Division) Inc","14/12/2015 12:00:00 AM","5000.0000",
"Rohanna Pty Ltd as trustee for the Skippers Unit Trust","61 Shepparton Road","VICTORIA PARK","WA","6100","Liberal Party (W.A. Division) Inc","16/03/2016 12:00:00 AM","1000.0000",
"Rufolo Pty Ltd","7 Shakespeare Grove","HAWTHORN","VIC","3122","#Sustainable Australia","20/05/2016 12:00:00 AM","300000.0000",
"Ruralco Holdings Limited","Level 5, Building A 26-38 Talavera Road","MACQUARIE PARK","NSW","2113","NATIONAL PARTY OF AUSTRALIA BARNABY JOYCE - NEW ENGLAND FEDERAL","14/06/2016 12:00:00 AM","15000.0000",
"sadath business group pty ltd","5 Bellavista crt","NARRE WARREN NORTH","VIC","3804","Liberal Party of Australia (Victorian Division)","13/07/2015 12:00:00 AM","15000.0000",
"Saints Hotels & Resorts Pty Ltd","GPO Box 2866","BRISBANE","QLD","4001","LNP Team Quirk Brisbane / LNP-QLD","15/04/2016 12:00:00 AM","16500.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Australian Labor Party (ALP)","14/07/2015 12:00:00 AM","27500.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Australian Labor Party (ALP)","03/06/2016 12:00:00 AM","27500.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia - Tasmanian Division","22/07/2015 12:00:00 AM","12600.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia, NSW Division","23/07/2015 12:00:00 AM","10000.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia - Tasmanian Division","06/04/2016 12:00:00 AM","1100.0000",
"Sanofi-Aventis Australia Pty Ltd","Locked Bag 2227","NORTH RYDE BC","NSW","1670","Liberal Party of Australia, NSW Division","24/06/2016 12:00:00 AM","375.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-FED","24/12/2015 12:00:00 AM","27500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-FED","24/12/2015 12:00:00 AM","27500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-FED","14/07/2015 12:00:00 AM","7500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-VIC","18/01/2016 12:00:00 AM","7000.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","ALP-QLD","20/08/2015 12:00:00 AM","6600.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LIB-SA","12/11/2015 12:00:00 AM","5500.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","15/10/2015 12:00:00 AM","4400.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","NAT-FED","09/09/2015 12:00:00 AM","4400.0000",
"Santos Limited","60 Flinders Street","ADELAIDE","SA","5000","LNP-QLD","08/10/2015 12:00:00 AM","3300.0000",
